Type,Light,Temp,VPD,SoilN,ATP_ADP,pmf,RubiscoActivation,Assimilation,gs,WUE
WildType,517.6326632988023,19.630704089595234,2.9178735421924737,4.852612321545546,1.9872614819009278,129.5146940731157,66.3202164868403,22.0,0.18771579903064645,2.0
WildType,268.791521836281,22.9077424790648,2.688313348152003,1.1314824889502901,1.8150266709671568,125.07540814140445,65.00613775137855,22.0,0.08771197323614857,2.0
WildType,324.30126940127263,28.049189422322613,2.6878160090090533,2.9465300879083656,1.9773053568999324,162.07147795741528,70.96044590598638,22.0,0.11663063699744357,2.0
WildType,809.9386435783057,28.975498342085928,2.2584418326752767,4.122849118707405,1.0326503953362016,127.47997532982232,54.63222578573526,22.0,0.13289856278058754,2.0
WildType,1510.1453069592565,30.11426239322158,0.5439690856311212,2.2950665997227246,2.63091905861595,148.6208058541534,77.7128500308629,22.0,0.1777020659228895,2.0
WildType,639.8352069870573,22.772974806040878,1.6011513323468454,3.8133711141771305,1.6646160238922874,167.4825658753293,62.45636404062031,22.0,0.06309680758149522,2.0
WildType,906.1152724487678,29.053616646273642,1.7778155879361608,4.5462332408665365,2.448923528852287,140.9961271358181,75.00456812330972,22.0,0.1181723473507253,2.0
WildType,908.9743905985149,20.00072987688715,2.60622826256416,1.67743889207692,1.1297735907622635,127.95349263455739,58.48899730351913,22.0,0.10487234729448552,2.0
WildType,1262.5517906161292,18.169646570997177,2.807105152864305,1.5865702006520266,2.0476505049961826,163.2133270645793,69.6758620314282,22.0,0.050303884422196535,2.0
WildType,1807.2542128970676,29.809573388358494,1.6288647119727135,2.1230849093052524,2.8175839441414747,164.84764984919698,68.72280561662316,22.0,0.18833068824368343,2.0
WildType,1969.8091101750622,30.165407544169923,1.2511490835553938,2.3829868002957286,1.796496071007375,211.56142963287203,68.27075705098991,22.0,0.09718698717662527,2.0
WildType,1288.2997357901866,28.576426034709883,1.3433867562421322,0.9996996698967215,1.3945180201680611,132.7837642576467,61.45370201666418,22.0,0.08328767258779164,2.0
WildType,1109.1268637095532,22.400789134648953,1.9466556395690036,1.5408005376215612,1.1981623142301945,181.49953776776283,67.20247282765722,22.0,0.20959305254689636,2.0
WildType,1427.3762330597583,33.76696382989104,1.1874298920743407,4.429526117951715,2.718175926976185,151.9702566365371,76.17251295459981,22.0,0.05783966140793931,2.0
WildType,1402.4562453596404,32.886484913214225,2.776846814201854,3.0496598640366583,1.4776124547192349,132.35978303969216,60.93520903317458,22.0,0.2300479895413,2.0
WildType,1143.1025528165774,26.764189530525982,1.546629952259758,1.7051913072426723,2.9501422229973024,159.31471067752528,81.46813238046387,22.0,0.18738033246077285,2.0
WildType,1526.5213378714927,34.81537576776996,2.9751604211652065,4.746176335076197,1.4956455666558155,162.79375853642154,63.08065211078357,22.0,0.08434926948424644,2.0
WildType,1084.2885253728318,23.076532461443442,0.773788118349097,3.98439996456911,1.9619819914855996,156.3564514290763,72.03427992152291,22.0,0.1200206053187799,2.0
WildType,1993.6251672536832,26.349282839396196,0.9696980856823385,2.130936570297905,1.9159882635983339,196.57327409353286,71.27259450932956,22.0,0.23999662639643043,2.0
WildType,288.1951462044308,33.77467012150297,1.778976714123715,3.9444928944658293,1.1240192387330148,203.9206469953936,60.23755472322922,22.0,0.1737689164447938,2.0
WildType,997.7881191813536,25.85607625425977,2.670763433111966,3.182235305969942,2.0636788396348957,134.87317617632175,71.69404382219496,22.0,0.171743527377674,2.0
WildType,914.6438190300479,26.007139871668187,1.3848827748093626,3.577182664943598,2.3452819593770737,136.79050716296337,73.59545360172575,22.0,0.1806142184225304,2.0
WildType,1586.5471225043696,19.34967422267981,2.5936696856496613,1.9465219120161354,2.484271326582437,162.12175981433276,77.13592352662168,22.0,0.14254755110563871,2.0
WildType,543.4856415333475,21.59288879132807,1.5636314661953692,1.4427294855554509,2.0451835126218585,152.01889611015383,69.00643123919313,22.0,0.08346068263775683,2.0
WildType,981.3358964139069,20.683708842232853,2.6324800875802987,1.641112929293489,2.625170330242705,201.95736053923375,79.65296473737469,22.0,0.08017822232702916,2.0
WildType,1456.300165979019,27.609519796693128,1.1935785759380586,0.8768050689576965,2.5041950036878347,219.68112031149928,83.28747122384186,22.0,0.18746212887577252,2.0
WildType,1285.74535937026,23.414356707283815,1.6797293691237134,2.6196692806911477,1.3879486241744419,138.11103714344623,62.799241420792356,22.0,0.2267882636990463,2.0
WildType,1181.219296657913,19.309517806333186,1.196828290085977,2.3280497706963645,1.8032033637970137,196.2544150839803,68.14882662182308,22.0,0.11004217733031617,2.0
WildType,982.9192383304891,26.669530669694442,1.038058813770188,0.5114285255752191,1.2851637024174214,180.72468162166365,68.01974994976145,22.0,0.1506807139752085,2.0
WildType,1553.6158404391265,29.37669174769539,1.5528643007440501,4.353650001219276,1.266847307541843,184.44240666350146,65.39192038438111,22.0,0.24844756871387824,2.0
WildType,1363.5652302384879,30.520954534481668,1.3367668805587238,3.5684114850819304,2.4242547092464233,146.44414690038866,71.71329388554702,22.0,0.1014322392692671,2.0
WildType,1774.4798456228248,32.23780442582361,2.4678673908447903,2.5103351833420686,2.06091826475517,129.7196222139122,73.80054355901142,22.0,0.1280427857110607,2.0
WildType,1519.3979956097187,26.193258711938793,2.369096392482767,4.851595514233506,2.2018996169562053,174.32561059013258,68.62502573117796,22.0,0.12270431921170395,2.0
WildType,452.733616009545,24.640401577194375,1.3963835079241946,4.732437245871197,2.464368566545178,181.3505848903842,76.7987089718861,22.0,0.056517167231918464,2.0
WildType,1315.1684751763175,29.630070366719117,2.9806849029718676,0.9279361779739002,1.5544698643234935,216.30489398824702,71.299409325165,22.0,0.1519033947968195,2.0
WildType,280.1691798089064,18.227200795415364,2.9345945372010034,3.26812657291586,1.8027239173053113,187.52310640888768,72.11862941171894,22.0,0.0917355773003318,2.0
WildType,897.2675521271972,28.769951968685948,2.794583694194509,4.176601173700313,2.2136061779672414,164.36843001715215,69.15457594760882,22.0,0.07571951941072995,2.0
WildType,941.4878720991969,24.896592709964935,1.9662699824963639,1.2782833291795732,1.1932579628367224,219.40011287889834,60.680904186636454,22.0,0.19208319987641115,2.0
WildType,1738.7892261808433,25.698879867732956,1.5307768545985507,1.0758293258092406,2.666108162390514,157.3238974877503,76.7157954984478,22.0,0.2031520887617168,2.0
WildType,524.6690721988783,23.036582068077788,1.2825573721060062,1.6690000056112384,1.686899248377752,136.25585018653393,67.2960298323239,22.0,0.22777830700208812,2.0
WildType,1358.3747088619139,20.163683798963753,0.5375801723367706,1.7585201541582256,2.3175059680696792,181.7980052784658,70.53108224903526,22.0,0.23682647857274414,2.0
WildType,546.2966406541492,24.824219290961544,2.0795168295646325,4.842430754851448,2.9911298037136316,146.62506334218907,79.64789966421306,22.0,0.22381319202655375,2.0
WildType,1907.6062721560297,23.239439612702974,1.8829047747713197,4.01214798757109,1.950724890754631,212.22048369006586,67.2458137295056,22.0,0.074498934138422,2.0
WildType,1153.094478766784,34.32201233907035,2.0746787889102354,0.7688205697087922,1.4300968985781977,162.78683644721994,67.12284374323738,22.0,0.09472576680920278,2.0
WildType,1474.7847766912607,34.04017033951245,1.939887281089738,4.03916638563822,1.4328667975636957,134.96163498807357,60.862902018283584,22.0,0.07449505894218444,2.0
WildType,1363.7817028586128,28.94659350634671,0.8442898537005536,1.2633778325596523,1.1207524323719609,134.1630570165148,58.923596692615725,22.0,0.12070490618891877,2.0
WildType,746.5493431458004,33.362922276768586,2.2384484752122367,2.107588808394109,2.53416460199292,184.96394060100704,78.68279433106231,22.0,0.07481436912367459,2.0
WildType,1822.1559687616282,30.77167122204738,1.4010894368007627,1.9333382338731433,1.5868626801840546,156.5897307978584,67.51172351257624,22.0,0.1806554593228783,2.0
WildType,1329.0476036881935,23.88015531515519,1.7907370828752673,1.7257170727858777,1.3454515250721648,156.37245470510635,64.19497651665397,22.0,0.19334309847419345,2.0
WildType,1118.5724349155748,28.266311343663183,1.4141344343402311,1.889411146998853,2.427392067631043,181.23239552853374,77.92398717785386,22.0,0.08191873857959087,2.0
WildType,1151.0492482092236,21.745500751191262,0.5549996755573243,3.893906878735554,1.6182732828282682,142.151187646209,66.01743200827451,22.0,0.17431521007619794,2.0
WildType,1803.2429434559676,29.682540266044867,2.691384553285736,1.6994925314866907,2.200937895328778,134.54282582948773,74.5791185901256,22.0,0.05459788132123174,2.0
WildType,306.4150511016862,18.761728722313986,0.8718336082356912,4.103258436212936,1.8356524276706778,185.72625107282067,64.01048453155788,22.0,0.13687405389213075,2.0
WildType,900.3117657639568,32.132809727883846,1.9554326569296359,0.9095764379440796,1.66830545935954,120.5237036630238,64.03053955985479,22.0,0.10706781081653956,2.0
WildType,1714.9295500742232,27.914907013252346,2.7078275340328264,3.178264600993066,1.9788591910779194,210.73649817524284,71.51921931583361,22.0,0.24969897539355668,2.0
WildType,267.5274444662525,18.99345189428622,1.0533231240590748,4.383503927497923,1.6275864787443943,138.29709207939845,64.03380721211028,22.0,0.2345569237966187,2.0
WildType,1350.526194779844,32.81993981056698,1.530036831572183,0.8568372624474394,2.741129838285034,164.78560601559394,78.64286507482369,22.0,0.07951309122325333,2.0
WildType,925.8755296517606,32.920923985386125,1.4443299547539556,3.3569947859521174,1.1460806088502482,141.14785351435359,60.66018676980366,22.0,0.233474158279741,2.0
WildType,568.2502469036542,32.4978692456314,0.7230512010745247,2.802275382858009,1.060307249893809,141.82196687297662,61.668631336035496,22.0,0.13375796747866953,2.0
WildType,1300.5287610626106,31.16313360591829,1.5587931769923542,1.993735105832767,1.812786054767039,203.50013670135053,66.25124811272028,22.0,0.16532962551635155,2.0
WildType,1695.9098053918456,29.52473205948114,1.6986962153311929,0.9530354197440662,1.3456872699779647,178.50335131822715,70.75867518679114,22.0,0.1567528852119604,2.0
WildType,1041.2111978232724,24.74745507193591,0.5664933302182502,3.5441838332755906,2.48745291004575,151.14503439626642,72.75886448868368,22.0,0.195231310351152,2.0
WildType,464.127300957827,20.317765843869743,1.7203593934975079,1.8922008393970797,1.7068678214462916,145.1098729943734,66.68444095311031,22.0,0.11699135873949769,2.0
WildType,751.0721956795328,22.909179675564772,0.7345753188549957,2.025135660166473,1.5228754243241878,141.28624398845807,63.17434172195829,22.0,0.06393651724547243,2.0
WildType,1966.4358500882308,23.90031135197438,2.731156648390912,3.72916730847237,1.718762926405659,175.4448353019958,67.70307098230882,22.0,0.13352538795913937,2.0
WildType,399.9653961029435,24.087299945201455,2.1253943700371716,4.7540910375304035,1.4389678626200522,193.07894127169578,63.93889418566034,22.0,0.15890111010625013,2.0
WildType,489.2870363341656,27.613323457164473,0.6410673314644956,2.0013685001865786,1.5993049579996905,145.35273823534004,65.37809553312121,22.0,0.16098279157616524,2.0
WildType,1982.320126237768,21.54250773847813,2.567607545181277,3.8602988322751277,2.135970570740753,153.23005948224255,72.26149889406305,22.0,0.2085195261083268,2.0
